"","status","loan_amnt","term","annual_inc","dti","payment_inc_ratio","revol_bal","revol_util","purpose","home_ownership","delinq_2yrs_zero","pub_rec_zero","open_acc","grade","outcome","emp_length","purpose_","home_","emp_len_","borrower_score"
"15668","Charged Off",4000,"36 months",40000,25.86,4.1208,19443,81.4,"debt_consolidation","MORTGAGE",1,1,12,4.2,"default",10,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"15669","Charged Off",2000,"36 months",40000,31.05,2.0535,17749,83.7,"vacation","RENT",1,1,9,6,"default",11,"other","RENT"," > 1 Year",0.45
"15670","Charged Off",10525,"36 months",36000,23.8,12.2153,4719,38.4,"debt_consolidation","RENT",1,1,9,4.4,"default",1,"debt_consolidation","RENT"," > 1 Year",0.55
"15671","Charged Off",35000,"36 months",246733,8.58,5.58424,20754,56.7,"other","MORTGAGE",0,1,9,5.4,"default",11,"other","MORTGAGE"," > 1 Year",0.45
"15672","Charged Off",20000,"60 months",200000,12.09,3.11622,25160,73.5,"debt_consolidation","RENT",0,1,15,3.8,"default",9,"debt_consolidation","RENT"," > 1 Year",0.55
"15673","Charged Off",32000,"36 months",185000,11.52,7.76588,4782,78.4,"credit_card","MORTGAGE",0,1,9,2.2,"default",8,"credit_card","MORTGAGE"," > 1 Year",0.5
"15674","Charged Off",3550,"36 months",33000,28.95,4.55709,13936,59.6,"debt_consolidation","RENT",1,1,16,4.8,"default",4,"debt_consolidation","RENT"," > 1 Year",0.45
"15675","Charged Off",5000,"36 months",68400,18.93,2.9186,19198,71.1,"other","RENT",1,1,20,5.6,"default",11,"other","RENT"," > 1 Year",0.45
"15676","Charged Off",11000,"36 months",33000,27.09,13.3087,20786,81.5,"debt_consolidation","RENT",1,1,12,5.6,"default",0,"debt_consolidation","RENT"," < 1 Year",0.35
"15677","Charged Off",24000,"36 months",88000,23.15,10.392,3172,57.7,"debt_consolidation","RENT",1,1,7,7,"default",0,"debt_consolidation","RENT"," < 1 Year",0.2
"15678","Charged Off",10500,"36 months",30000,27.28,13.9744,13164,70.4,"other","MORTGAGE",1,1,16,5.6,"default",5,"other","MORTGAGE"," > 1 Year",0.65
"15679","Charged Off",16950,"36 months",38000,13.83,19.1558,15425,56.5,"debt_consolidation","MORTGAGE",1,1,13,5,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"15680","Charged Off",16000,"36 months",45000,10.03,15.6509,4948,78.5,"other","RENT",0,1,7,3.8,"default",3,"other","RENT"," > 1 Year",0.5
"15681","Charged Off",4800,"36 months",47000,23.67,4.0777,4619,27,"other","RENT",1,1,13,5.6,"default",7,"other","RENT"," > 1 Year",0.25
"15682","Charged Off",9325,"36 months",28000,8.14,12.2709,6153,23.9,"debt_consolidation","MORTGAGE",1,1,8,6.4,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"15683","Charged Off",6000,"36 months",100000,19.54,2.47236,6215,48.2,"other","RENT",1,1,10,4.2,"default",5,"other","RENT"," > 1 Year",0.35
"15684","Charged Off",5650,"36 months",45000,17.33,5.0848,4777,29.1,"debt_consolidation","MORTGAGE",0,1,9,5.8,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.35
"15685","Charged Off",2125,"36 months",35000,34.83,2.3136,15336,29.2,"credit_card","MORTGAGE",1,1,16,7,"default",3,"credit_card","MORTGAGE"," > 1 Year",0.5
"15686","Charged Off",14000,"36 months",56000,22.91,11.8804,23484,73.8,"debt_consolidation","OWN",0,1,29,0.2,"default",11,"debt_consolidation","OWN"," > 1 Year",0.35
"15687","Charged Off",10000,"36 months",29592,15.86,13.8775,7103,62.3,"debt_consolidation","RENT",1,1,5,6,"default",0,"debt_consolidation","RENT"," < 1 Year",0.6
"15688","Charged Off",9700,"36 months",53300,13.15,7.26619,10883,90.7,"debt_consolidation","MORTGAGE",1,1,5,5.6,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.2
"15689","Charged Off",10550,"36 months",31000,19.55,13.2085,12178,29.5,"debt_consolidation","RENT",1,1,19,5.2,"default",0,"debt_consolidation","RENT"," < 1 Year",0.45
"15690","Charged Off",29700,"36 months",66500,28.51,17.8316,12275,24.6,"debt_consolidation","MORTGAGE",1,1,15,5.6,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"15691","Charged Off",20100,"36 months",97000,14.87,8.39159,7483,39.8,"debt_consolidation","MORTGAGE",1,1,15,5.8,"default",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"15692","Charged Off",9950,"36 months",35000,8.4,11.8779,9968,60,"credit_card","RENT",1,1,9,4.4,"default",4,"credit_card","RENT"," > 1 Year",0.8
"15693","Charged Off",16825,"36 months",89000,12.35,8.28701,13761,88.2,"house","MORTGAGE",1,1,11,3.6,"default",9,"home_improvement","MORTGAGE"," > 1 Year",0.35
"15694","Charged Off",5000,"36 months",42000,27.03,4.68657,26557,68.3,"medical","RENT",1,1,9,5.4,"default",1,"medical","RENT"," > 1 Year",0.5
"15695","Charged Off",14000,"36 months",44909,20.31,12.6245,17765,76.6,"other","RENT",1,1,10,5.8,"default",11,"other","RENT"," > 1 Year",0.3
"15696","Charged Off",5000,"36 months",105000,6.93,1.9896,4504,93.8,"debt_consolidation","MORTGAGE",1,0,6,4.4,"default",1,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"15697","Charged Off",6600,"36 months",66000,15.89,4.368,12556,83.2,"debt_consolidation","MORTGAGE",1,1,9,3.4,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"15698","Charged Off",5000,"36 months",18000,16.8,12.0127,6996,88.6,"other","OWN",1,1,4,3.2,"default",11,"other","OWN"," > 1 Year",0.3
"15699","Charged Off",11575,"36 months",34320,33.22,13.4657,13655,50,"debt_consolidation","RENT",1,1,12,5.6,"default",1,"debt_consolidation","RENT"," > 1 Year",0.45
"15700","Charged Off",7200,"36 months",42000,17.14,7.41343,3448,73.4,"credit_card","RENT",1,0,6,3.2,"default",11,"credit_card","RENT"," > 1 Year",0.45
"15701","Charged Off",16000,"36 months",74000,6.92,9.51746,10602,46.5,"debt_consolidation","RENT",1,1,15,3.8,"default",3,"debt_consolidation","RENT"," > 1 Year",0.6
"15702","Charged Off",16425,"36 months",70000,20.49,9.9396,15709,48.3,"small_business","MORTGAGE",1,1,17,4.8,"default",6,"small_business","MORTGAGE"," > 1 Year",0.3
"15703","Charged Off",8500,"36 months",41000,32.58,8.27737,18115,89.2,"credit_card","MORTGAGE",1,1,6,5.6,"default",8,"credit_card","MORTGAGE"," > 1 Year",0.45
"15704","Charged Off",22750,"60 months",72816,18.85,10.7335,14676,67,"debt_consolidation","MORTGAGE",1,1,8,1.8,"default",0,"debt_consolidation","MORTGAGE"," < 1 Year",0.4
"15705","Charged Off",10000,"36 months",57000,18.58,7.10463,9575,71.5,"debt_consolidation","RENT",1,1,10,5.8,"default",3,"debt_consolidation","RENT"," > 1 Year",0.35
"15706","Charged Off",6000,"36 months",27000,4.62,8.34444,3210,56.3,"debt_consolidation","MORTGAGE",1,1,5,6.8,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"15707","Charged Off",9000,"36 months",100000,4.91,3.76032,12743,82.2,"debt_consolidation","MORTGAGE",1,1,6,4.4,"default",5,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"15708","Charged Off",8325,"36 months",25000,19.87,14.4005,17036,81.1,"credit_card","RENT",1,1,8,3.2,"default",4,"credit_card","RENT"," > 1 Year",0.4
"15709","Charged Off",20950,"60 months",125000,12.51,5.6639,12460,72.4,"debt_consolidation","RENT",0,1,14,1.2,"default",0,"debt_consolidation","RENT"," < 1 Year",0.45
"15710","Charged Off",30000,"36 months",140000,7.3,9.26674,10353,69.5,"debt_consolidation","RENT",1,1,6,3.2,"default",11,"debt_consolidation","RENT"," > 1 Year",0.2
"15711","Charged Off",12000,"36 months",50001,26.71,10.1664,18959,36.7,"debt_consolidation","RENT",1,1,17,4.8,"default",5,"debt_consolidation","RENT"," > 1 Year",0.5
"15712","Charged Off",35000,"60 months",85000,21.37,13.5042,24098,72.8,"debt_consolidation","MORTGAGE",1,1,10,2.6,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.35
"15713","Charged Off",16800,"60 months",101000,16.45,5.82368,16007,54.3,"debt_consolidation","MORTGAGE",0,1,25,0.2,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"15714","Charged Off",8000,"36 months",24000,6.3,13.689,5145,58.5,"credit_card","OWN",1,1,4,6,"default",0,"credit_card","OWN"," < 1 Year",0.4
"15715","Charged Off",17500,"60 months",98000,4.71,5.79722,12455,72.8,"debt_consolidation","RENT",1,1,10,2.4,"default",11,"debt_consolidation","RENT"," > 1 Year",0.35
"15716","Charged Off",24000,"60 months",124000,10.08,6.65874,5478,97.8,"debt_consolidation","MORTGAGE",1,1,7,2,"default",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.3
"15717","Charged Off",20050,"60 months",75000,22.41,9.0344,11510,87.2,"debt_consolidation","MORTGAGE",1,1,19,1.2,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"15718","Charged Off",9950,"36 months",30000,29.08,13.0568,4632,60.2,"debt_consolidation","RENT",1,1,8,5.4,"default",7,"debt_consolidation","RENT"," > 1 Year",0.7
"15719","Charged Off",6500,"36 months",41164,28.51,6.4845,11839,50,"debt_consolidation","MORTGAGE",0,1,12,6,"default",8,"debt_consolidation","MORTGAGE"," > 1 Year",0.6
"15720","Charged Off",18550,"60 months",42000,12.66,11.5606,12009,19.2,"debt_consolidation","MORTGAGE",1,1,16,5.4,"default",7,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"15721","Charged Off",35000,"36 months",110000,9.51,13.9478,24334,79.5,"credit_card","RENT",1,1,9,3.6,"default",11,"credit_card","RENT"," > 1 Year",0.55
"15722","Charged Off",12000,"36 months",42000,16.45,12.3557,11040,64.2,"major_purchase","OWN",1,1,15,3.2,"default",6,"major_purchase","OWN"," > 1 Year",0.5
"15723","Charged Off",35000,"36 months",130000,18.4,11.9607,17485,63.8,"debt_consolidation","MORTGAGE",0,1,18,4,"default",5,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"15724","Charged Off",18600,"36 months",59780,22.4,13.6958,6851,80.6,"debt_consolidation","MORTGAGE",1,0,9,3.8,"default",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.2
"15725","Charged Off",10500,"36 months",30000,26.48,14.7248,12919,36.8,"debt_consolidation","RENT",1,1,10,4.6,"default",5,"debt_consolidation","RENT"," > 1 Year",0.65
"15726","Charged Off",10000,"36 months",70000,4.44,6.28834,12014,96.9,"debt_consolidation","RENT",1,1,6,3.8,"default",7,"debt_consolidation","RENT"," > 1 Year",0.35
"15727","Charged Off",2500,"36 months",129399,13.41,0.736234,26737,65.2,"other","RENT",1,1,13,7,"default",0,"other","RENT"," < 1 Year",0.6
"15728","Charged Off",33600,"60 months",92000,19.11,12.5648,12337,54.8,"debt_consolidation","RENT",0,1,18,2,"default",11,"debt_consolidation","RENT"," > 1 Year",0.55
"15729","Charged Off",3200,"36 months",54000,25.44,2.43356,5345,66.8,"moving","RENT",1,1,8,6,"default",4,"other","RENT"," > 1 Year",0.5
"15730","Charged Off",8475,"36 months",37500,26.94,9.02336,15465,91,"debt_consolidation","MORTGAGE",1,1,13,5.6,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.25
"15731","Charged Off",7200,"36 months",68000,11.82,4.57888,11001,62.5,"debt_consolidation","MORTGAGE",1,1,9,3.2,"default",2,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"15732","Charged Off",8000,"36 months",50000,20.74,6.98856,4481,72.3,"debt_consolidation","RENT",0,1,7,3.4,"default",6,"debt_consolidation","RENT"," > 1 Year",0.45
"15733","Charged Off",16000,"36 months",52000,9.65,12.4606,12312,55.2,"credit_card","RENT",1,1,11,5.8,"default",11,"credit_card","RENT"," > 1 Year",0.65
"15734","Charged Off",2000,"36 months",55000,20.46,1.51942,18954,72.9,"major_purchase","RENT",1,1,8,4.4,"default",11,"major_purchase","RENT"," > 1 Year",0.5
"15735","Charged Off",19125,"36 months",44000,27.59,19.1326,24188,88,"credit_card","RENT",1,1,9,3.8,"default",8,"credit_card","RENT"," > 1 Year",0.3
"15736","Charged Off",7025,"36 months",39839,26.42,7.24145,9082,27.9,"debt_consolidation","MORTGAGE",1,1,11,6,"default",5,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"15737","Charged Off",8500,"36 months",42000,7.83,8.752,6382,91.2,"debt_consolidation","RENT",1,1,3,3.2,"default",7,"debt_consolidation","RENT"," > 1 Year",0.6
"15738","Charged Off",4375,"36 months",16000,20.33,10.2675,11523,63.7,"debt_consolidation","RENT",1,1,8,6.8,"default",0,"debt_consolidation","RENT"," < 1 Year",0.65
"15739","Charged Off",20000,"60 months",165000,8.78,3.97527,27565,46.7,"medical","MORTGAGE",1,1,11,2.6,"default",11,"medical","MORTGAGE"," > 1 Year",0.3
"15740","Charged Off",5800,"36 months",50000,34.78,4.23672,4086,23.6,"small_business","RENT",1,1,12,6.2,"default",2,"small_business","RENT"," > 1 Year",0.65
"15741","Charged Off",11000,"36 months",36000,24.4,13.5747,11732,97,"credit_card","RENT",1,1,8,4,"default",3,"credit_card","RENT"," > 1 Year",0.45
"15742","Charged Off",6000,"36 months",45000,3.63,5.57093,4320,93.9,"debt_consolidation","MORTGAGE",1,1,8,4.4,"default",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"15743","Charged Off",16000,"36 months",62000,18.7,10.4508,16787,65.6,"debt_consolidation","MORTGAGE",1,1,12,5.8,"default",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"15744","Charged Off",20000,"60 months",80000,22.52,6.9945,42721,75.3,"credit_card","MORTGAGE",1,1,13,6,"default",11,"credit_card","MORTGAGE"," > 1 Year",0.5
"15745","Charged Off",12800,"36 months",84000,0.36,5.69814,1129,12.8,"wedding","RENT",1,1,5,6.6,"default",5,"other","RENT"," > 1 Year",0.55
"15746","Charged Off",10000,"36 months",38000,22.17,11.1477,7399,44.3,"debt_consolidation","MORTGAGE",1,1,5,4.8,"default",6,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"15747","Charged Off",8000,"36 months",40000,33.72,7.9854,11366,62.5,"debt_consolidation","RENT",1,1,8,5.6,"default",5,"debt_consolidation","RENT"," > 1 Year",0.35
"15748","Charged Off",5000,"36 months",90000,13.95,2.28933,3461,72.1,"home_improvement","RENT",1,1,5,4.2,"default",3,"home_improvement","RENT"," > 1 Year",0.45
"15749","Charged Off",27175,"60 months",70000,10.94,12.7318,14006,60.9,"house","RENT",1,1,11,2.6,"default",1,"home_improvement","RENT"," > 1 Year",0.5
"15750","Charged Off",19000,"60 months",48000,17.4,12.2568,5246,56.4,"home_improvement","OWN",0,1,7,3.6,"default",11,"home_improvement","OWN"," > 1 Year",0.55
"15751","Charged Off",10000,"36 months",67323,8.3,6.37904,10993,78.5,"debt_consolidation","OWN",1,1,10,5,"default",11,"debt_consolidation","OWN"," > 1 Year",0.45
"15752","Charged Off",12300,"36 months",38105,29.22,13.3009,4287,40.1,"debt_consolidation","RENT",1,1,10,4.2,"default",2,"debt_consolidation","RENT"," > 1 Year",0.4
"15753","Charged Off",12000,"36 months",110000,15.17,4.71764,23646,78,"small_business","RENT",0,1,18,3.2,"default",8,"small_business","RENT"," > 1 Year",0.55
"15754","Charged Off",10000,"36 months",35000,10.63,11.7333,9324,51.5,"debt_consolidation","RENT",1,1,8,6,"default",10,"debt_consolidation","RENT"," > 1 Year",0.5
"15755","Charged Off",17000,"60 months",50000,24.75,10.1993,27616,78.7,"debt_consolidation","MORTGAGE",1,1,8,5,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"15756","Charged Off",9000,"36 months",70000,12.27,4.89909,12534,70,"debt_consolidation","MORTGAGE",1,1,5,7,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"15757","Charged Off",11300,"36 months",36480,32.11,12.7207,18885,45.3,"debt_consolidation","RENT",1,1,15,6,"default",1,"debt_consolidation","RENT"," > 1 Year",0.45
"15758","Charged Off",6000,"36 months",76000,7.25,3.25311,15882,59.7,"debt_consolidation","RENT",1,1,9,4.2,"default",2,"debt_consolidation","RENT"," > 1 Year",0.55
"15759","Charged Off",9325,"36 months",37000,15.47,9.46346,4993,73.4,"debt_consolidation","MORTGAGE",1,1,6,6.8,"default",0,"debt_consolidation","MORTGAGE"," < 1 Year",0.3
"15760","Charged Off",25000,"60 months",69615,9.14,10.7727,5476,55.9,"debt_consolidation","MORTGAGE",1,1,4,5,"default",1,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"15761","Charged Off",5200,"36 months",25000,28.32,8.54208,8376,49.9,"debt_consolidation","RENT",1,1,11,6,"default",7,"debt_consolidation","RENT"," > 1 Year",0.2
"15762","Charged Off",8925,"36 months",27000,29.7,14.4382,11133,46.4,"debt_consolidation","RENT",1,1,12,3.4,"default",9,"debt_consolidation","RENT"," > 1 Year",0.55
"15763","Charged Off",20000,"60 months",68000,20.77,9.744,29439,68.5,"debt_consolidation","MORTGAGE",1,1,12,2.8,"default",1,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"15764","Charged Off",2500,"36 months",27000,9.33,3.86889,2769,60.2,"moving","RENT",0,1,9,4.4,"default",1,"other","RENT"," > 1 Year",0.5
"15765","Charged Off",2400,"36 months",50000,10.16,1.91664,651,81.4,"home_improvement","MORTGAGE",1,1,14,5.6,"default",6,"home_improvement","MORTGAGE"," > 1 Year",0.3
"15766","Charged Off",15000,"36 months",45000,13.95,14.6725,14967,31.5,"debt_consolidation","RENT",0,1,12,3.8,"default",5,"debt_consolidation","RENT"," > 1 Year",0.7
"15767","Charged Off",13200,"36 months",55000,22.12,9.58233,7978,28.4,"wedding","RENT",1,1,18,5.6,"default",8,"other","RENT"," > 1 Year",0.55
"15768","Charged Off",3000,"36 months",43000,18.95,2.78567,11564,76.1,"other","RENT",1,1,7,5.6,"default",8,"other","RENT"," > 1 Year",0.25
"15769","Charged Off",20000,"60 months",52000,20.75,11.9093,3477,43.5,"debt_consolidation","MORTGAGE",1,1,12,3.6,"default",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"15770","Charged Off",19300,"60 months",55000,22.95,10.8057,9858,80.8,"debt_consolidation","RENT",1,1,10,3.4,"default",11,"debt_consolidation","RENT"," > 1 Year",0.55
"15771","Charged Off",12000,"36 months",50000,28.7,9.58224,27119,73.5,"debt_consolidation","RENT",1,1,14,5.6,"default",11,"debt_consolidation","RENT"," > 1 Year",0.45
"15772","Charged Off",10000,"36 months",65000,14.1,6.31791,18255,75.1,"small_business","RENT",1,1,11,6,"default",7,"small_business","RENT"," > 1 Year",0.3
"15773","Charged Off",21175,"36 months",53700,14.86,17.518,21365,41.3,"debt_consolidation","MORTGAGE",1,1,17,4,"default",8,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"15774","Charged Off",10500,"36 months",30000,17.4,14.6236,4962,53.4,"debt_consolidation","RENT",1,1,7,4.4,"default",4,"debt_consolidation","RENT"," > 1 Year",0.35
"15775","Charged Off",18825,"36 months",60000,29.04,12.3512,12193,76.7,"debt_consolidation","MORTGAGE",1,1,8,5.4,"default",11,"debt_consolidation","MORTGAGE"," > 1 Year",0.3
"15776","Charged Off",10575,"36 months",45000,25.7,9.38267,15876,79.8,"debt_consolidation","RENT",1,1,9,5.6,"default",7,"debt_consolidation","RENT"," > 1 Year",0.4
"15777","Charged Off",35000,"60 months",250000,3.84,4.79702,26327,81.3,"small_business","RENT",1,1,9,1.6,"default",1,"small_business","RENT"," > 1 Year",0.55
"15778","Charged Off",10000,"36 months",60000,27.45,7.0118,23002,66.5,"debt_consolidation","MORTGAGE",1,1,14,4.6,"default",8,"debt_consolidation","MORTGAGE"," > 1 Year",0.65
"15779","Charged Off",7200,"36 months",94606,12.02,3.33619,17281,96.5,"debt_consolidation","RENT",1,1,12,3.6,"default",11,"debt_consolidation","RENT"," > 1 Year",0.4
"15780","Charged Off",8325,"36 months",24000,25.2,13.8495,6544,82.8,"debt_consolidation","RENT",1,1,7,5.6,"default",1,"debt_consolidation","RENT"," > 1 Year",0.35
"15781","Charged Off",5800,"36 months",43000,17.36,5.93749,16137,96.6,"debt_consolidation","RENT",1,1,4,3.8,"default",11,"debt_consolidation","RENT"," > 1 Year",0.25
"15782","Charged Off",35000,"36 months",350000,2.77,4.23607,5145,12.1,"small_business","RENT",1,1,25,4.8,"default",4,"small_business","RENT"," > 1 Year",0.55
"15783","Charged Off",33950,"60 months",85000,23.15,11.9815,43894,76.7,"credit_card","MORTGAGE",1,1,10,5,"default",11,"credit_card","MORTGAGE"," > 1 Year",0.4
"15784","Charged Off",10700,"36 months",32500,26.66,13.7557,6127,81.7,"debt_consolidation","MORTGAGE",1,1,8,4.4,"default",6,"debt_consolidation","MORTGAGE"," > 1 Year",0.4
"15785","Charged Off",4400,"36 months",45000,6.43,4.02907,5554,30.7,"debt_consolidation","OWN",0,1,5,4.2,"default",6,"debt_consolidation","OWN"," > 1 Year",0.8
"15786","Charged Off",8875,"36 months",26101,10.9,14.404,10115,26.2,"debt_consolidation","RENT",1,1,7,4.8,"default",6,"debt_consolidation","RENT"," > 1 Year",0.5
"15787","Charged Off",5000,"36 months",75000,11.49,2.50336,268,4.4,"debt_consolidation","MORTGAGE",0,1,7,6.8,"default",3,"debt_consolidation","MORTGAGE"," > 1 Year",0.5
"15788","Charged Off",20000,"60 months",120000,16.07,4.9996,19445,79.4,"debt_consolidation","MORTGAGE",1,1,12,5,"default",8,"debt_consolidation","MORTGAGE"," > 1 Year",0.55
"15789","Charged Off",18000,"60 months",48000,19.83,11.2492,20767,78.4,"debt_consolidation","MORTGAGE",1,1,12,5,"default",5,"debt_consolidation","MORTGAGE"," > 1 Year",0.45
"15790","Charged Off",11700,"36 months",44000,34.64,9.98455,26969,48.4,"debt_consolidation","MORTGAGE",1,1,15,6.8,"default",0,"debt_consolidation","MORTGAGE"," < 1 Year",0.35
"15791","Charged Off",8400,"36 months",40000,22.32,8.3847,5500,29.6,"debt_consolidation","RENT",1,1,7,5.6,"default",5,"debt_consolidation","RENT"," > 1 Year",0.6
